tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
UBICACION;2/26/2026 2:42;Lat: 37.2644, Lon: 1.2905;ALTO;2
UBICACION;2/12/2026 22:33;Lat: 42.5527, Lon: -0.4048;ALTO;3
ACTIVIDAD;12/18/2025 13:04;Accion: Login, Objetivo: Producto;BAJO;2
UBICACION;8/15/2025 0:26;Lat: 38.3937, Lon: 0.9723;MEDIO;1
ACTIVIDAD;7/12/2025 21:44;Accion: Logout, Objetivo: Sistema;BAJO;3
ACTIVIDAD;12/21/2025 4:01;Accion: Logout, Objetivo: Sistema;ALTO;1
ACTIVIDAD;12/12/2025 11:15;Accion: Logout, Objetivo: Sistema;ALTO;3
ACTIVIDAD;3/5/2026 18:13;Accion: Compra, Objetivo: Sistema;BAJO;2
ACTIVIDAD;6/4/2025 19:52;Accion: Busqueda, Objetivo: Perfil;BAJO;3
UBICACION;12/20/2025 19:38;Lat: 36.0189, Lon: 0.7975;BAJO;2
UBICACION;6/7/2025 1:21;Lat: 37.8465, Lon: -1.7246;BAJO;1
UBICACION;11/10/2025 0:46;Lat: 38.0210, Lon: 1.9187;MEDIO;1
ACTIVIDAD;10/3/2025 7:58;Accion: Compra, Objetivo: Producto;ALTO;3
ACTIVIDAD;2/4/2026 5:09;Accion: Logout, Objetivo: Producto;MEDIO;3
UBICACION;10/6/2025 8:15;Lat: 36.0595, Lon: -1.7681;MEDIO;1
UBICACION;1/19/2026 3:02;Lat: 36.0106, Lon: -6.3464;BAJO;3
UBICACION;10/20/2025 8:59;Lat: 37.8328, Lon: 1.5018;BAJO;1
UBICACION;12/4/2025 17:17;Lat: 38.4785, Lon: -7.9259;MEDIO;1
UBICACION;6/18/2025 6:15;Lat: 38.2272, Lon: 0.0233;MEDIO;1
UBICACION;12/28/2025 19:25;Lat: 37.3717, Lon: -8.2380;BAJO;3
ACTIVIDAD;7/2/2025 15:20;Accion: Compra, Objetivo: Sistema;BAJO;2
UBICACION;11/3/2025 21:42;Lat: 36.1840, Lon: 0.1579;MEDIO;2
ACTIVIDAD;11/4/2025 3:09;Accion: Login, Objetivo: Perfil;ALTO;1
ACTIVIDAD;9/4/2025 14:23;Accion: Logout, Objetivo: Perfil;ALTO;1
UBICACION;10/19/2025 3:07;Lat: 41.1999, Lon: -6.6569;ALTO;2
ACTIVIDAD;3/16/2026 18:40;Accion: Login, Objetivo: Producto;MEDIO;2
ACTIVIDAD;6/21/2025 5:26;Accion: Busqueda, Objetivo: Sistema;ALTO;1
ACTIVIDAD;1/26/2026 17:51;Accion: Compra, Objetivo: Sistema;ALTO;3
ACTIVIDAD;4/21/2026 5:45;Accion: Login, Objetivo: Sistema;ALTO;1
UBICACION;3/12/2026 12:31;Lat: 42.4539, Lon: -5.0298;ALTO;3
ACTIVIDAD;4/7/2026 1:01;Accion: Compra, Objetivo: Producto;BAJO;2
ACTIVIDAD;4/1/2026 11:35;Accion: Compra, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;2/16/2026 20:56;Accion: Busqueda, Objetivo: Perfil;BAJO;2
ACTIVIDAD;6/20/2025 9:58;Accion: Logout, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;11/8/2025 22:01;Accion: Compra, Objetivo: Perfil;MEDIO;2
UBICACION;4/28/2026 17:59;Lat: 39.9553, Lon: -2.7500;MEDIO;2
ACTIVIDAD;5/18/2025 13:11;Accion: Busqueda, Objetivo: Sistema;BAJO;3
ACTIVIDAD;6/25/2025 19:36;Accion: Login, Objetivo: Sistema;BAJO;1
UBICACION;2/14/2026 17:47;Lat: 40.1971, Lon: 1.5532;BAJO;2
UBICACION;11/19/2025 7:24;Lat: 42.1005, Lon: 1.0222;MEDIO;3
UBICACION;9/24/2025 13:39;Lat: 40.4864, Lon: -8.6641;MEDIO;1
UBICACION;11/14/2025 11:15;Lat: 36.6575, Lon: -3.4620;ALTO;1
UBICACION;5/24/2025 13:46;Lat: 39.9203, Lon: -7.5343;BAJO;2
ACTIVIDAD;3/19/2026 18:43;Accion: Busqueda, Objetivo: Producto;MEDIO;3
ACTIVIDAD;5/28/2025 20:37;Accion: Logout, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;3/25/2026 9:31;Accion: Compra, Objetivo: Sistema;MEDIO;1
UBICACION;9/11/2025 23:09;Lat: 38.5871, Lon: -4.4131;MEDIO;2
UBICACION;9/14/2025 14:01;Lat: 42.5034, Lon: -5.3387;MEDIO;2
ACTIVIDAD;6/22/2025 21:57;Accion: Compra, Objetivo: Sistema;MEDIO;2
UBICACION;5/23/2025 23:49;Lat: 36.7873, Lon: -0.0618;BAJO;2
ACTIVIDAD;10/11/2025 9:10;Accion: Busqueda, Objetivo: Sistema;MEDIO;1
UBICACION;8/8/2025 18:16;Lat: 40.9094, Lon: -6.6471;ALTO;1
ACTIVIDAD;3/15/2026 8:06;Accion: Logout, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;8/28/2025 18:03;Accion: Logout, Objetivo: Perfil;ALTO;2
UBICACION;2/1/2026 13:35;Lat: 42.9954, Lon: -4.6653;ALTO;2
ACTIVIDAD;3/16/2026 2:17;Accion: Compra, Objetivo: Sistema;ALTO;1
UBICACION;10/31/2025 17:50;Lat: 37.0615, Lon: -5.3096;ALTO;2
UBICACION;5/28/2025 2:16;Lat: 42.6586, Lon: -2.5173;ALTO;3
ACTIVIDAD;7/19/2025 7:29;Accion: Login, Objetivo: Producto;ALTO;3
ACTIVIDAD;4/17/2026 19:53;Accion: Compra, Objetivo: Perfil;MEDIO;2
UBICACION;6/5/2025 18:54;Lat: 42.5763, Lon: 0.7013;BAJO;2
ACTIVIDAD;1/7/2026 16:02;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;4/18/2026 23:40;Lat: 41.3282, Lon: -7.8249;BAJO;3
ACTIVIDAD;4/12/2026 3:12;Accion: Compra, Objetivo: Producto;BAJO;1
ACTIVIDAD;5/23/2025 23:44;Accion: Login, Objetivo: Producto;ALTO;3
ACTIVIDAD;8/6/2025 2:00;Accion: Logout, Objetivo: Producto;MEDIO;1
UBICACION;9/16/2025 8:16;Lat: 36.9260, Lon: -6.6013;ALTO;3
ACTIVIDAD;6/4/2025 12:40;Accion: Busqueda, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;9/13/2025 5:08;Accion: Login, Objetivo: Producto;BAJO;1
ACTIVIDAD;10/2/2025 0:28;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;11/24/2025 14:44;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;7/17/2025 4:02;Lat: 40.4347, Lon: 1.4467;BAJO;1
UBICACION;3/14/2026 18:48;Lat: 38.1785, Lon: -3.4672;BAJO;1
ACTIVIDAD;2/6/2026 15:04;Accion: Busqueda, Objetivo: Sistema;ALTO;1
UBICACION;2/27/2026 2:38;Lat: 40.9132, Lon: -3.9223;MEDIO;2
UBICACION;5/11/2026 9:28;Lat: 36.2139, Lon: -4.7230;MEDIO;1
UBICACION;5/2/2026 20:09;Lat: 42.1597, Lon: -5.7277;ALTO;1
ACTIVIDAD;12/17/2025 21:44;Accion: Logout, Objetivo: Sistema;ALTO;1
ACTIVIDAD;3/28/2026 6:49;Accion: Busqueda, Objetivo: Perfil;BAJO;2
UBICACION;9/5/2025 9:11;Lat: 38.5476, Lon: -7.9705;ALTO;1
UBICACION;5/7/2026 14:11;Lat: 38.0330, Lon: -7.1185;ALTO;3
UBICACION;10/27/2025 19:58;Lat: 41.1578, Lon: -3.2970;ALTO;1
ACTIVIDAD;11/21/2025 10:35;Accion: Logout, Objetivo: Producto;MEDIO;2
ACTIVIDAD;9/27/2025 4:55;Accion: Busqueda, Objetivo: Producto;BAJO;3
UBICACION;5/26/2025 16:09;Lat: 41.4794, Lon: 2.3683;MEDIO;1
UBICACION;9/19/2025 20:32;Lat: 38.1340, Lon: -8.1181;BAJO;2
ACTIVIDAD;2/4/2026 1:32;Accion: Compra, Objetivo: Perfil;BAJO;3
ACTIVIDAD;6/13/2025 23:23;Accion: Login, Objetivo: Sistema;ALTO;3
